course_code,course_title,course_teacher,link,fas_code,unique_code,course_id,num_responded,num_students,course_score_mean,course_score_median,course_score_mode,course_score_stdev,lecturer_score_mean,lecturer_score_median,lecturer_score_mode,lecturer_score_stdev,workload_score_mean,workload_score_median,workload_score_mode,workload_score_stdev,rec_score_mean,rec_score_median,rec_score_mode,rec_score_stdev
PSY 971,Contemporary Issues in Psychology: Intensive Cross-level Analyses 001,Powers,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7c74d778dcbcada5f227755e52df6b99385fb616478ddfdf6fdfd7b894451b162c81348a5ce5398e320f698f9861e4f7&ReportType=2&regl=en-US,FAS-113094-2238-1-1-001,FAS-113094-2238-1-1-001(Powers),113094,22,23,4.78,5.0,5,0.41633319989322654,0.0,0.0,0,-1.0,4.75,4.0,5.0,3.59,4.65,5.0,5,0.61
PSY 980AC,Mood Disorders 001,Hooley,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=71aeb69efa2bfa22bc18d5f49064fd4b32ae1cf4d61ae25abf5b64cb6117d5390759a136de17cf83710bed3a838a2a7b&ReportType=2&regl=en-US,FAS-212742-2238-1-1-001,FAS-212742-2238-1-1-001(Hooley),212742,8,10,4.43,4.0,4,0.497569851956243,0.0,0.0,0,-1.0,3.14,3.0,2.0,1.21,4.43,4.0,4,0.53
PSY 980AC,Mood Disorders 001,Powers,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=09f025b291c64cd23f6574d228a54dc545bfb80ddd8077a4ec38aad9665575fedcecf17432eccd2fbab8d4b8ff366690&ReportType=2&regl=en-US,FAS-212742-2238-1-1-001,FAS-212742-2238-1-1-001(Powers),212742,8,10,4.43,4.0,4,0.497569851956243,0.0,0.0,0,-1.0,3.14,3.0,2.0,1.21,4.43,4.0,4,0.53
PSY 980AD,Psychopathology and the Family 001,Hooley,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=df917dd429a75cfd20c0acf55c37ec31ab5bee0b342c6c8c9c9939419a282c3a3f4908bef265d4f7db6f872807425967&ReportType=2&regl=en-US,FAS-212743-2238-1-1-001,FAS-212743-2238-1-1-001(Hooley),212743,9,13,4.63,5.0,5,0.48685696356352653,0.0,0.0,0,-1.0,2.86,2.0,2.0,1.21,4.38,4.5,5,0.74
PSY 980AD,Psychopathology and the Family 001,Powers,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f0aaed42161ae8beb76e036b20abaafed75b09dffab77e3d015b54524c2457746f426c22d2f3440ec3f52d04a207983b&ReportType=2&regl=en-US,FAS-212743-2238-1-1-001,FAS-212743-2238-1-1-001(Powers),212743,9,13,4.63,5.0,5,0.48685696356352653,0.0,0.0,0,-1.0,2.86,2.0,2.0,1.21,4.38,4.5,5,0.74
PSY 980PT,PTSD and Traumatic Stress 001,Hooley,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3c6c59f2428a6e3a38722c9af28d1ac1714f9a400c4a838c76367e944d1bb1b9548146b4ead454ee69b863fbb3063166&ReportType=2&regl=en-US,FAS-222781-2238-1-1-001,FAS-222781-2238-1-1-001(Hooley),222781,7,11,5.0,5.0,5,0.0,0.0,0.0,0,-1.0,4.2,4.0,7.0,1.92,4.6,5.0,5,0.89
PSY 980PT,PTSD and Traumatic Stress 001,Powers,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=069e70c0ca2e5eb2570bcf6dee33c4c06aee629d8534a806692144fe6e81a1bc750407406503a79722be33170b7b27a6&ReportType=2&regl=en-US,FAS-222781-2238-1-1-001,FAS-222781-2238-1-1-001(Powers),222781,7,11,5.0,5.0,5,0.0,0.0,0.0,0,-1.0,4.2,4.0,7.0,1.92,4.6,5.0,5,0.89
PSY 980T,Eating Disorders 001,Shingleton,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=37a67610151ba60db8158645c6a3baf4ee86d1269f6f99bd2ea34a3275fad4553601fa8e64ef796692a0871e64620aaa&ReportType=2&regl=en-US,FAS-119717-2238-1-1-001,FAS-119717-2238-1-1-001(Shingleton),119717,11,16,5.0,5.0,5,0.0,5.0,5.0,5,0.0,3.33,3.0,3.0,1.22,4.78,5.0,5,0.67
PSY 1005,Health: A Positive Psychology Perspective 001,Langer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a535ffa9cf7b7d86cabf5b66972656cc8d8541a0071c52c4a054bd1dc6ac7783aa5e1ac6d30a07c4e8c5b0be71f8f1b1&ReportType=2&regl=en-US,FAS-126556-2238-1-1-001,FAS-126556-2238-1-1-001(Langer),126556,63,76,4.46,5.0,5,0.8577631233374257,4.57,5.0,5,0.9431357009969719,2.54,2.0,2.0,1.56,4.78,5.0,5,0.55
PSY 1018,The Science and Psychology of Music 001,Pereira Piccolo Ribeiro,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a8514d472b15ab8b09129cdf7c98dd6cc6f90450e4ea6fe635368fce0c06ad5a5c0f0e222ab673f42e77043c579dcf04&ReportType=2&regl=en-US,FAS-218517-2238-1-1-001,FAS-218517-2238-1-1-001(Pereira Piccolo Ribeiro),218517,26,33,4.67,5.0,5,0.5724305789148302,4.86,5.0,5,0.4793724854411023,2.71,3.0,2.0,0.96,4.57,5.0,5,0.81
PSY 1026,Psychology of Communication 001,Levari,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c6484eb1ff3b2f445e819872f6415874c1520a443477b7ec368ce41453f423ee91b4a0ba7e2932958d6c4bc037d373cf&ReportType=2&regl=en-US,FAS-220247-2238-1-1-001,FAS-220247-2238-1-1-001(Levari),220247,28,36,4.5,5.0,5,0.7474273887842513,4.73,5.0,5,0.6019769411063537,3.32,3.0,3.0,1.89,4.5,5.0,5,0.76
PSY 1201,Your Brain on Drugs: Psychopharmacology 001,Lukas,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b221cde1ddee6237ded97558546af32d60f3196ff528b513e8d4f7aefacef1a4652f803d3c1ad51be9a4f66f1b67686d&ReportType=2&regl=en-US,FAS-122224-2238-1-1-001,FAS-122224-2238-1-1-001(Lukas),122224,115,145,4.55,5.0,5,0.8326663997864531,4.7,5.0,5,0.6395215692682039,3.43,3.0,3.0,2.03,4.54,5.0,5,0.79
PSY 1304,Brain Damage as a Window into the Mind: Cognitive Neuropsychology 001,Caramazza,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a6a7d9e81e4b704f33e2911704a7abc4fd1beb35d9d913931823febefe07fd38219208aa7c86843bab9d10c794076eba&ReportType=2&regl=en-US,FAS-116622-2238-1-1-001,FAS-116622-2238-1-1-001(Caramazza),116622,18,26,4.07,4.0,5,0.9408785921958929,4.46,5.0,5,0.94681816969503,3.5,3.0,2.0,1.74,3.8,4.0,5,1.08
PSY 1311,"Precision Cognitive Neuroscience: Opportunities Afforded by Deep, Intensive Study Within Individuals 001",Buckner,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1ef517e4f11b6ca0780dda33afb1ab94d9581d65be054968c6d54b1c0bdec9d3c719797ae40c23a79c1c313de833b34b&ReportType=2&regl=en-US,FAS-217604-2238-1-1-001,FAS-217604-2238-1-1-001(Buckner),217604,5,9,5.0,5.0,5,0.0,5.0,5.0,5,0.0,4.5,4.5,5.0,0.58,5.0,5.0,5,0.0
PSY 1340,"Imagination, Pretense, and Make-Believe Worlds 001",Ullman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3964c90e40ae326ddc3cd5940450dc035132669326924905f7a9288abcccf603ea46ad7dc01b1d83f47eec9a09134da5&ReportType=2&regl=en-US,FAS-216126-2238-1-1-001,FAS-216126-2238-1-1-001(Ullman),216126,15,18,4.62,5.0,5,0.6339709708805222,4.77,5.0,5,0.4229525846816507,3.62,3.0,2.0,2.22,4.38,4.0,4,0.65
PSY 1532,Psychology's Big Questions 001,Baumeister,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1549743d3d05fe510a2b5f1b036b469ab65405a5fada31b7c2f50c2454957bb268e64af0fe90f8ccbcab09d33b2eff90&ReportType=2&regl=en-US,FAS-222169-2238-1-1-001,FAS-222169-2238-1-1-001(Baumeister),222169,16,16,4.18,4.0,5,0.8374357893586237,4.3,4.5,5,0.7849596270902193,4.2,4.0,4.0,1.14,3.9,4.0,4,0.99
PSY 1614,Growing up in a Social World 001,Leung,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=592a8939fac48e9442b7d3242097631094d3e533cd5baba6c10e40783f95491a8f8eddfdb5afeeddff243472f7cdfba8&ReportType=2&regl=en-US,FAS-222654-2238-1-1-001,FAS-222654-2238-1-1-001(Leung),222654,8,9,4.14,4.0,4,0.6415731927193978,4.57,5.0,5,0.497569851956243,3.14,3.0,3.0,1.57,4.29,4.0,4,0.49
PSY 1622,Emerging Adulthood: Challenges and Possibilities 001,Lewin-Bizan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ec7067cb3852bd03fbd7b84abd8467c7120193e54e9040f587c3f4b89d4d5b4134105dda2263da14a518336d6038f896&ReportType=2&regl=en-US,FAS-222786-2238-1-1-001,FAS-222786-2238-1-1-001(Lewin-Bizan),222786,22,27,4.25,5.0,5,0.94681816969503,4.5,5.0,5,0.9795896894087645,3.0,3.0,3.0,1.26,4.55,5.0,5,0.76
PSY 1711,Situational Superpowers: Investigating Interactions between People and Contexts 001,Lundell-Creagh,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=57b2c2131b34465b410e44ee3e97d3f4e8be72f6518a977255bd72b89beb626313ff2e4e66ea20818891726e0937c1a5&ReportType=2&regl=en-US,FAS-222684-2238-1-1-001,FAS-222684-2238-1-1-001(Lundell-Creagh),222684,6,7,5.0,5.0,5,0.0,5.0,5.0,5,0.0,2.8,3.0,3.0,0.84,4.8,5.0,5,0.45
PSY 1750,"Free Will, Responsibility, and Law 001",Greene,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5dc75c810a602019e61323e32a49f43ea61b1d2cef4f1e3e606d5102f77b05b9cc5e2f6916e305be6e3238d51a98e6b5&ReportType=2&regl=en-US,FAS-123305-2238-1-1-001,FAS-123305-2238-1-1-001(Greene),123305,13,13,5.0,5.0,5,0.0,5.0,5.0,5,0.0,4.73,4.0,4.0,2.28,5.0,5.0,5,0.0
PSY 1813,Technology and Mental Health 001,Singh,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=74ee1862829ab7a2005429930cc411bff998c585c27840d6f41794617688084dc6dd0ffbc61a262173616ffd28ae9992&ReportType=2&regl=en-US,FAS-220092-2238-1-1-001,FAS-220092-2238-1-1-001(Singh),220092,23,28,4.74,5.0,5,0.5434643827828419,4.95,5.0,5,0.2190429135575903,3.05,3.0,3.0,1.61,4.68,5.0,5,0.58
PSY 1816,Broken Brains: Mechanisms and Markers of Mental Illness 001,Pereira Piccolo Ribeiro,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cd46510057dae3dc49c2e8aae4ba6ba1cd7c7dd362eb7c65e17b0ec87e4e22f9c369a49db047ae943804a5f459161ee7&ReportType=2&regl=en-US,FAS-218525-2238-1-1-001,FAS-218525-2238-1-1-001(Pereira Piccolo Ribeiro),218525,15,17,4.92,5.0,5,0.2726599243442907,4.92,5.0,5,0.2726599243442907,3.58,3.0,3.0,1.16,4.85,5.0,5,0.38
PSY 1845,"Stigma, Discrimination, and Health 001",Hatzenbuehler,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e1047e5221beb2639b0f74b3cf5952c182a0ac49033bcfff2d1731194483bd702ac766aa01b746f679d8facfc44d942b&ReportType=2&regl=en-US,FAS-216272-2238-1-1-001,FAS-216272-2238-1-1-001(Hatzenbuehler),216272,16,20,4.93,5.0,5,0.2564323999762428,4.93,5.0,5,0.2564323999762428,4.27,5.0,5.0,1.39,4.8,5.0,5,0.56
PSY 1900,Introduction to Statistics for the Behavioral Sciences 001,Lin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ce69016d8311addceeb3996081a8f816ef96d45bcff9ad2b45fe8cd211fb91edcfa2f674ce69837f809e704c00d3679b&ReportType=2&regl=en-US,FAS-118254-2238-1-1-001,FAS-118254-2238-1-1-001(Lin),118254,154,197,3.99,4.0,5,0.9897964284119082,4.24,4.0,5,0.9324391811992913,4.24,4.0,4.0,2.25,4.12,4.0,5,1.03
PSY 1901,Methods of Behavioral Research 001,Cikara,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=27579f99ac709ed862f05d1c2b9c6dad15ca4836d092a8611e0dd44c59549c1d6ca122aadf9410d6e527699172ec32f6&ReportType=2&regl=en-US,FAS-127078-2238-1-1-001,FAS-127078-2238-1-1-001(Cikara),127078,22,26,4.42,5.0,5,0.6821631290633241,4.84,5.0,5,0.3684529491774706,4.0,4.0,4.0,1.68,4.21,4.0,4,0.63
PSY 1950,Intermediate Statistical Analysis in Psychology 001,Mair,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=35463d014fd491431f71c0f1c9e6b903cff5644d8bd84852945278c9f0d3709313f26f51da994fc76a61162c8ca6691f&ReportType=2&regl=en-US,FAS-121738-2238-1-1-001,FAS-121738-2238-1-1-001(Mair),121738,14,23,5.0,5.0,5,0.0,5.0,5.0,5,0.0,3.79,3.5,4.0,2.26,4.71,5.0,5,0.61
PSY 2010,Contemporary Topics in Psychological Research 001,Nock,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=10e92b09e1994f402b7457af76fa470cdbddf58662bd3e4c2963661b66db2877a9d5b35e22fd1abea6a2a71deb625ecc&ReportType=2&regl=en-US,FAS-118790-2238-1-1-001,FAS-118790-2238-1-1-001(Nock),118790,10,12,3.9,4.0,5,1.049290284435199,5.0,5.0,5,0.0,6.0,5.0,5.0,2.06,5.0,5.0,5,0.0
PSY 2010,Contemporary Topics in Psychological Research 001,Somerville,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5702b0fd697392ecae1a32a9122308189be1e148a5d8ed2a59507c68789636f1372f4f3459b14d4a7c6a1da4e67ceeaa&ReportType=2&regl=en-US,FAS-118790-2238-1-1-001,FAS-118790-2238-1-1-001(Somerville),118790,10,12,3.9,4.0,5,1.049290284435199,5.0,5.0,5,0.0,6.0,5.0,5.0,2.06,5.0,5.0,5,0.0
PSY 2085,Machine Learning for Psychologists 001,Mair,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7f1fc69e84cc6db9ccfd613764492770cb39f81c82b397eec721b1aa2a98191e24ef00648ed7fe82126966a8bdeb9907&ReportType=2&regl=en-US,FAS-222101-2238-1-1-001,FAS-222101-2238-1-1-001(Mair),222101,13,20,4.85,5.0,5,0.3588702812826367,4.92,5.0,5,0.2726599243442907,5.0,4.0,4.0,3.07,4.77,5.0,5,0.6
PSY 2170,Developmental Proseminar 001,Spelke,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b60973996c18211034a3d5f28513271fee47a07313f90743b15d0801ad167c1625ae282c9ba461d18f8b7c75b26f1fb1&ReportType=2&regl=en-US,FAS-115572-2238-1-1-001,FAS-115572-2238-1-1-001(Spelke),115572,6,10,3.4,3.0,3,1.0249414863810766,4.0,4.0,4,0.7106690545187014,9.33,7.0,7.0,4.04,3.0,3.0,3,1.63
PSY 2190,Topics in Language Acquisition 001,Snedeker,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=972e579bca662d0553640fedfd7e81ef68934b7f18d8b183faa060f3151662de780de3d5372ae9328f52a7b622c9b46c&ReportType=2&regl=en-US,FAS-116646-2238-1-1-001,FAS-116646-2238-1-1-001(Snedeker),116646,5,6,5.0,5.0,5,0.0,5.0,5.0,5,0.0,6.33,6.0,6.0,0.58,5.0,5.0,5,0.0
PSY 2220R,Laboratory on Social Cognitive Development 001,Thomas,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=216eba6d08426a4cc24802633aa66d7d8afb2997da8a5ebf8ff731f96a5403ea21db7e67cad1fe6f47bc80b1808967cb&ReportType=2&regl=en-US,FAS-222167-2238-1-1-001,FAS-222167-2238-1-1-001(Thomas),222167,6,6,4.67,5.0,5,0.47258156262526085,5.0,5.0,5,0.0,6.67,8.0,10.0,4.16,5.0,5.0,5,0.0
PSY 2341R,"Research Seminar in Affect, Learning and Decision-Making 001",Phelps,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2ec53bf3b0f9dacdacb7b3d8ab8483ac7905d40b9f9c8b7ebcadd402184420a678e58070cac3c4e25e4cf6a4813f40b8&ReportType=2&regl=en-US,FAS-212777-2238-1-1-001,FAS-212777-2238-1-1-001(Phelps),212777,5,5,5.0,5.0,5,0.0,5.0,5.0,5,0.0,15.0,10.0,30.0,13.23,5.0,5.0,5,0.0
PSY 2452R,Laboratory Research on the Biopsychosocial Effects of Stigma 001,Hatzenbuehler,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4f9bad2c93a71e6392c8556c03602f425dc974351ad56b72898451cffd83876ea4f9d43ea4804e3481bb33d4079598e9&ReportType=2&regl=en-US,FAS-216182-2238-1-1-001,FAS-216182-2238-1-1-001(Hatzenbuehler),216182,7,9,4.83,5.0,5,0.3775251680686369,4.83,5.0,5,0.3775251680686369,6.67,7.0,11.0,4.46,4.67,5.0,5,0.52
PSY 2461R,Laboratory for Clinical and Developmental Research 001,Nock,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=52e47719d7f9c22959a201cb7bc2a06cabee56143c8be6e95df857938e6220a8defcccb9a8d51df65460e365507ae30d&ReportType=2&regl=en-US,FAS-119124-2238-1-1-001,FAS-119124-2238-1-1-001(Nock),119124,5,7,5.0,5.0,5,0.0,5.0,5.0,5,0.0,6.0,6.0,8.0,2.83,5.0,5.0,5,0.0
PSY 2535R,Judgment and Decision-Making Research Seminar 001,Norton,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=074bf7b137fb6871fe9a7db897b453681efeb55375d81c8cfeb8df0a4ab46701cdc3e773f90e75f83740b81da7474cd0&ReportType=2&regl=en-US,FAS-221745-2238-1-1-001,FAS-221745-2238-1-1-001(Norton),221745,13,14,4.6,5.0,5,0.6666666666666666,4.44,5.0,5,1.0671873729054748,9.0,10.0,10.0,5.34,4.67,5.0,5,0.5
PSY 2660R,Research Seminar in Mindfulness Theory 001,Langer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eb4ec9e593a8a915ddfef003e6dec3169d0bae470eb9f4aeb422fb27e693454c5ce9b24da2eb62d2a952c9777fb5f96e&ReportType=2&regl=en-US,FAS-114362-2238-1-1-001,FAS-114362-2238-1-1-001(Langer),114362,7,9,4.83,5.0,5,0.3775251680686369,5.0,5.0,5,0.0,5.83,5.0,3.0,3.87,4.67,5.0,5,0.52
QSE 200,Foundations of Quantum Mechanics 001,Capasso,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e60aceb3434933b8d176284cbb8dad6d808b8f93e7bbf4e1fc0cafde088b82f0f2afd66fddfbaa319fbb55f2d303af78&ReportType=2&regl=en-US,FAS-220210-2238-1-1-001,FAS-220210-2238-1-1-001(Capasso),220210,15,26,2.83,3.0,2,1.0662452785461003,3.2,3.0,3,1.1720654306553768,10.5,10.0,10.0,6.91,2.92,3.0,3,1.0
QSE 285B,Modern Atomic and Optical Physics II 001,Lukin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=92500c70d03b87125a0d39a61d279f28001bdf2e2b36263aadbee485c938557d08cab6bceeb2fded68e9797c45fa1c41&ReportType=2&regl=en-US,FAS-223843-2238-1-1-001,FAS-223843-2238-1-1-001(Lukin),223843,29,50,4.24,4.0,5,0.8179797730328722,4.48,5.0,5,0.7174590404667536,16.62,15.0,15.0,7.79,4.16,4.0,5,1.03
QSE 301,A Practical and Effective Toolkit for Teaching and Research 001,Hu,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=534d8a67a7fd1f35db3fb344fd250886414f1b091e5286d3661c8eb75d0f9a2e3e2b2216166cae481593aeea712ec9c6&ReportType=2&regl=en-US,FAS-222018-2238-1-1-001,FAS-222018-2238-1-1-001(Hu),222018,7,14,4.14,4.0,5,0.8370149696426824,4.8,5.0,5,0.40201512610368484,1.8,1.0,1.0,1.92,4.2,5.0,5,1.1
QSE 301,A Practical and Effective Toolkit for Teaching and Research 001,Sule,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fb38565bb1d78105dc220a16eb389c4e0209c0e58796b9be22b587055cbd9dab9337ad459603187df04aca15a2a9e5db&ReportType=2&regl=en-US,FAS-222018-2238-1-1-001,FAS-222018-2238-1-1-001(Sule),222018,7,14,4.14,4.0,5,0.8370149696426824,4.83,5.0,5,0.3775251680686369,1.8,1.0,1.0,1.92,4.2,5.0,5,1.1
RSEA 350,Topics in Regional Studies East Asia: Proseminar 1,Li,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=359c1c9ceb717511ffb38075e7e2b6183c567d86831b0af45eaf5a6630f9c6033d44543e37f166a2d26df3aaf53d8845&ReportType=2&regl=en-US,FAS-208031-2238-1-1-1,FAS-208031-2238-1-1-1(Li),208031,15,24,4.4,5.0,5,0.8940950400231842,4.69,5.0,5,0.6145541210314741,3.23,3.0,3.0,1.24,4.46,5.0,5,0.88
RSEA 350,Topics in Regional Studies East Asia: Proseminar 1,Zahlten,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a127ed61caf91193581c3093a65e3496f849ebac8416b40b5ebd5b70818f33f4c5da19317e7564e496a1aeec787682d1&ReportType=2&regl=en-US,FAS-208031-2238-1-1-1,FAS-208031-2238-1-1-1(Zahlten),208031,15,24,4.4,5.0,5,0.8940950400231842,4.69,5.0,5,0.6145541210314741,3.23,3.0,3.0,1.24,4.46,5.0,5,0.88
RELIGION 40,Incarnation and Desire 1,Lamberth,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ee519e5b6a9c6aff76644883446366a9dba3e60e6a3f35afe6c24a87fc698fa13e321973d940a8e2236a75e40d7507bc&ReportType=2&regl=en-US,FAS-107859-2238-1-1-1,FAS-107859-2238-1-1-1(Lamberth),107859,7,10,4.86,5.0,5,0.348735088019777,5.0,5.0,5,0.0,4.86,5.0,5.0,1.57,4.71,5.0,5,0.49
RELIGION 1400,Introduction to the New Testament 1,Dunning,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7927bce3623076607cd02a035ba10848931959ee5db748c56dbeb41aa15d295e18fdf70d0c00586e6b4c4e47ccca21af&ReportType=2&regl=en-US,FAS-111138-2238-1-1-1,FAS-111138-2238-1-1-1(Dunning),111138,12,19,4.71,5.0,5,0.45604802157206864,4.83,5.0,5,0.3775251680686369,3.67,4.5,5.0,1.75,4.71,5.0,5,0.49
RELIGION 1462,Catholicism in America 1,Brekus,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=66a94536f6e47ee9d0dc0f8552dbeef6163f901bb92a552aca7ae66c0c56cda500274a162e9fd36aa3ac4be806fbabd4&ReportType=2&regl=en-US,FAS-156258-2238-1-1-1,FAS-156258-2238-1-1-1(Brekus),156258,7,8,4.5,5.0,5,0.7697241372886474,4.67,5.0,5,0.47258156262526085,5.67,5.5,5.0,0.82,4.5,5.0,5,0.84
RELIGION 2002,Contemporary Conversations in the Study of Religion: Seminar 001,Lamberth,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ca05f91e7f4cba470165e621eab705d4c0776bd85885007f26e645c380507d1be2177fb83c913291d03d605cf143a86b&ReportType=2&regl=en-US,FAS-122916-2238-1-1-001,FAS-122916-2238-1-1-001(Lamberth),122916,6,10,3.6,4.0,4,1.0249414863810766,4.2,4.0,4,0.40201512610368484,3.33,3.0,5.0,1.53,3.5,3.5,2,1.29
RELIGION 2521,Decolonial Theory 1,Rivera,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=040a3fb9510d0f69ffef935dbec5ebe775e84bcb99f09c2212917cb9e902b2b9743ff7b8b7491b6cd8b7c30840a03c05&ReportType=2&regl=en-US,FAS-219669-2238-1-1-1,FAS-219669-2238-1-1-1(Rivera),219669,8,8,4.86,5.0,5,0.348735088019777,4.83,5.0,5,0.3775251680686369,6.33,5.5,5.0,2.25,4.71,5.0,5,0.76
FRENCH 10,Beginning French I: Cross-Cultural Encounters in French 001,Mills,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1237339defa45135e59d8e320c0ffc7cd5294125c583999807ef5a4acc69cc919123d25abd12a6167779ca13497b31e4&ReportType=2&regl=en-US,FAS-126933-2238-1-1-001,FAS-126933-2238-1-1-001(Mills),126933,13,15,4.58,5.0,5,0.4960449637488582,0.0,0.0,0,-1.0,4.67,4.0,4.0,2.74,4.33,4.5,5,0.78
FRENCH 10,Beginning French I: Cross-Cultural Encounters in French 002,Mills,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=00df5bc6b889be09eb225b4e14a1ee3696e8a38275c94d9cc3755a7a3648eb75e8cb7da695a1689f96c54b7e68ae9457&ReportType=2&regl=en-US,FAS-126933-2238-1-1-002,FAS-126933-2238-1-1-002(Mills),126933,7,9,4.67,5.0,5,0.47258156262526085,0.0,0.0,0,-1.0,5.2,5.0,5.0,1.79,4.5,4.5,4,0.55
FRENCH 10,Beginning French I: Cross-Cultural Encounters in French 003,Mills,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=03c50c0a5de29ec3f048ea29a782f0e2109eac72624000f886fb344742c3c2511a4f33082692791de7583041f5025fb1&ReportType=2&regl=en-US,FAS-126933-2238-1-1-003,FAS-126933-2238-1-1-003(Mills),126933,6,6,4.33,4.5,5,0.7528397417562895,0.0,0.0,0,-1.0,4.5,4.5,5.0,1.52,4.67,5.0,5,0.82
